"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 14:24:05,FALSE,NA,"915220919542538240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amands5",1342,TRUE,FALSE,NA,NA
"RT @mbona30: .@knifeskillsdoc getting pre #Oscars buzz, focuses on @EdwinsCLE in Shaker Square @ChagrinDocFest @bchrostowski https://t.co/p…",FALSE,0,NA,2017-10-03 14:14:55,FALSE,NA,"915218610347479040",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ChagrinDocFest",4,TRUE,FALSE,NA,NA
"#Role: Lou Pascal#Movie: Atlantic City (1981)#Actor: Burt Lancaster#AtlanticCity #BurtLancaster #Oscars",FALSE,0,NA,2017-10-03 14:12:11,FALSE,NA,"915217921739280384",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
".@knifeskillsdoc getting pre #Oscars buzz, focuses on @EdwinsCLE in Shaker Square @ChagrinDocFest @bchrostowski… https://t.co/zOegFR2geh",FALSE,4,NA,2017-10-03 14:10:20,TRUE,NA,"915217455676522497",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mbona30",4,FALSE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 14:08:49,FALSE,NA,"915217077476216832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WHERMYFOOD",3431246,TRUE,FALSE,NA,NA
"RT @csg_i: What year were the #Oscars first live streamed? Check out CSG’s infographic to find out! https://t.co/zdgJcen2Gs #OTT https://t.…",FALSE,0,NA,2017-10-03 14:01:19,FALSE,NA,"915215187426365441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Big_Erf",1,TRUE,FALSE,NA,NA
"RT @ReelAbilities: Take action for real inclusion at the #Oscars - check out ReelAbilities March 2-8 
https://t.co/MZMEYWulY4",FALSE,0,NA,2017-10-03 13:48:37,FALSE,NA,"915211992545267712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MZenatiParsons",11,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 13:47:05,FALSE,NA,"915211607445327877",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raquelagom",3431246,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 13:45:10,FALSE,NA,"915211123808440325",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KefueKanye",1342,TRUE,FALSE,NA,NA
"#Role: Mattie Ross#Movie: True Grit (2010)#Actress: Hailee Steinfeld#TrueGrit #HaileeSteinfeld #Oscars",FALSE,0,NA,2017-10-03 13:42:57,FALSE,NA,"915210565693218821",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 13:29:54,FALSE,NA,"915207283533139968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xcuteloueh",3431246,TRUE,FALSE,NA,NA
"@AnnaApp91838450 But White people got the #Oscars moes",FALSE,0,"AnnaApp91838450",2017-10-03 13:29:23,FALSE,"915187585294700545","915207151148249088","734168909553766405","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mandlamZA",0,FALSE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 13:27:42,FALSE,NA,"915206726785183744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shina__niconico",3431246,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 13:22:43,FALSE,NA,"915205475016339456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chipswithshawn",3431246,TRUE,FALSE,NA,NA
"RT @TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/C9U5NOtGap",FALSE,0,NA,2017-10-03 13:19:27,FALSE,NA,"915204652043563009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hazzaismyrose",3431246,TRUE,FALSE,NA,NA
"RT @CNNAfrica: Xhosa film ""The Wound"" entered into #Oscars race by South Africa. Here's what we said about it earlier this year: https://t.…",FALSE,0,NA,2017-10-03 13:19:10,FALSE,NA,"915204582799822849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oyizz_",27,TRUE,FALSE,NA,NA
"Remember how #Oscars snubbed #Interstellar. Well, its co-writer just got won joint #NobelPrize
https://t.co/Jii5VmkQS1",FALSE,2,NA,2017-10-03 13:18:55,FALSE,NA,"915204518920331265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Piercingharmony",0,FALSE,FALSE,NA,NA
"RT @robbieruviews: RT if this is you! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #filmmakermeme #filmmakingmeme #oscars #director #filmmaker #filmmaking #actor #actress #simpsonsme…",FALSE,0,NA,2017-10-03 13:11:27,FALSE,NA,"915202640220434433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deletethlsHeffa",2,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 13:06:57,FALSE,NA,"915201507628244994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","serious2020",22,TRUE,FALSE,NA,NA
"Watching ""Call Me By Your Name""  at @TheNYFF! Let's see what the fuss is all about. #NYFF55 #Oscars",FALSE,14,NA,2017-10-03 13:00:43,FALSE,NA,"915199939306823680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AwardsCircuit",0,FALSE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 13:00:02,FALSE,NA,"915199764186181632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliciamargaritx",20,TRUE,FALSE,NA,NA
"RT @robbieruviews: RT if this is you! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #filmmakermeme #filmmakingmeme #oscars #director #filmmaker #filmmaking #actor #actress #simpsonsme…",FALSE,0,NA,2017-10-03 12:57:48,FALSE,NA,"915199205895000065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","REMROD",2,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 12:51:49,FALSE,NA,"915197699271663617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuperstarE3",22,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 12:49:17,FALSE,NA,"915197059300564992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reshmijosephm",1342,TRUE,FALSE,NA,NA
"RT @AwardsConnect: HORROR at the #Oscars! Chapter I (1928-1959) https://t.co/Kxj9kjhMQr #TCMParty https://t.co/dKwdGjKybF",FALSE,0,NA,2017-10-03 12:46:40,FALSE,NA,"915196401197436928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","polibeast",6,TRUE,FALSE,NA,NA
"Just seen Breathe - another emotional watch like Film Stars Don't Die in Liverpool. Decent films but come on movies, make me smile!<ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> #oscars",FALSE,0,NA,2017-10-03 12:40:59,FALSE,NA,"915194971694800897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SkyNewsLaura",0,FALSE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 12:34:43,FALSE,NA,"915193393516445696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KushShara",23,TRUE,FALSE,NA,NA
"RT @RajkummarRao: Very happy to share this news that #NEWTON is India's official entry to the #OSCARS this year. Congratulations team.",FALSE,0,NA,2017-10-03 12:23:03,FALSE,NA,"915190460456435714",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AIOISOIA",8979,TRUE,FALSE,NA,NA
"The 2007 entry has a large number of fans!! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
#Movies #Oscars #IndianMovies https://t.co/Q7UdHnZzWp",FALSE,1,NA,2017-10-03 12:08:52,FALSE,NA,"915186890290196481",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","YoVizag",0,FALSE,FALSE,NA,NA
"#Role: Glenn Holland#Movie: Mr. Holland's Opus (1995)#Actor: Richard Dreyfuss#MrHollandsOpus #RichardDreyfuss #Oscars",FALSE,0,NA,2017-10-03 12:07:11,FALSE,NA,"915186465973272579",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",1,FALSE,FALSE,NA,NA
"RT @SonyMovieCh: Winner of 4 #Oscars. BUTCH CASSIDY AND THE SUNDANCE KID (1969) w/ #RobertRedford #PaulNewman #KatharineRoss was released 4…",FALSE,0,NA,2017-10-03 11:55:18,FALSE,NA,"915183477145956353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SueScoby",6,TRUE,FALSE,NA,NA
"RT @auliicravalho: #FlashbackFriday to this magical night @VanityFair #Oscars Party <U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/805CBEtoZH",FALSE,0,NA,2017-10-03 11:52:55,FALSE,NA,"915182876601278464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NAO_LEIAS_ISTO",105,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 11:32:33,FALSE,NA,"915177750058733569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tmtweetz",22,TRUE,FALSE,NA,NA
"RT @RightWingAngel: “The Forgotten Men and Women of Our Country Will Be Forgotten No Longer.” -   <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>@realDonaldTrump  #Oscars #WinnerIsDJT…",FALSE,0,NA,2017-10-03 11:22:56,FALSE,NA,"915175329391505408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rg500aa",20544,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 11:15:31,FALSE,NA,"915173464553684992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantaMuertista",23,TRUE,FALSE,NA,NA
"#Role: Nick#Movie: Who's Afraid of Virginia Woolf? (1966)#Actor: George Segal#WhosAfraidofVirginiaWoolf #GeorgeSegal #Oscars",FALSE,0,NA,2017-10-03 11:09:51,FALSE,NA,"915172038712557568",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"#Role: Carrie#Movie: The Barker (1929)#Actress: Betty Compson#TheBarker #BettyCompson #Oscars",FALSE,0,NA,2017-10-03 11:05:41,FALSE,NA,"915170990132363266",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @auliicravalho: #FlashbackFriday to this magical night @VanityFair #Oscars Party <U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/805CBEtoZH",FALSE,0,NA,2017-10-03 11:03:25,FALSE,NA,"915170417165373440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dafo123",105,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 11:02:40,FALSE,NA,"915170231625986048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","animeshisgr8",23,TRUE,FALSE,NA,NA
"RT @THR: #Oscars Predictions: THR's analyst taps @RealGDT, Christopher Nolan &amp; Joe Wright as Best Director frontrunners https://t.co/Za7rZI…",FALSE,0,NA,2017-10-03 11:02:13,FALSE,NA,"915170115649499137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdekunleBajo",33,TRUE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 11:01:08,FALSE,NA,"915169843971809281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PlotlinePodcast",20,TRUE,FALSE,NA,NA
"RT @THR: #Oscars Predictions: THR's analyst taps @RealGDT, Christopher Nolan &amp; Joe Wright as Best Director frontrunners https://t.co/Za7rZI…",FALSE,0,NA,2017-10-03 11:00:41,FALSE,NA,"915169731656724481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diegoquaglia2",33,TRUE,FALSE,NA,NA
"Speaking of the #Oscars, I think we're into Shortlist Season already. Excited to see those when they come out! @TheAcademy",FALSE,0,"AdamAtAmetrine",2017-10-03 10:58:27,FALSE,"915168638281195520","915169166813835265","816047519880744962","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdamAtAmetrine",0,FALSE,FALSE,NA,NA
"If there's really a chance that #GetOut could be nominated for multiple #Oscars, including Best Picture, I am all for that.",FALSE,0,"AdamAtAmetrine",2017-10-03 10:56:21,FALSE,"915168495066742790","915168638281195520","816047519880744962","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdamAtAmetrine",0,FALSE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 10:48:11,FALSE,NA,"915166583705800705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theaaronteters",20,TRUE,FALSE,NA,NA
"RT @SirJadeja: #BREAKING: #Newton Retracted From #Oscars. #HoneyPreet Insan's Interview To Be Nominated Instead. 
#HoneyPreetInsan https://…",FALSE,0,NA,2017-10-03 10:40:50,FALSE,NA,"915164734755868672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pooja303singh",23,TRUE,FALSE,NA,NA
"How many of y'all watched the Oscars last night? This #necklace was inspired by #oscars.https://t.co/Pczeisfzmq",FALSE,0,NA,2017-10-03 10:38:12,FALSE,NA,"915164071309250560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AceClearance2",0,FALSE,FALSE,NA,NA
"RT @THR: #Oscars Predictions: THR's analyst taps @RealGDT, Christopher Nolan &amp; Joe Wright as Best Director frontrunners https://t.co/Za7rZI…",FALSE,0,NA,2017-10-03 10:37:00,FALSE,NA,"915163771018018817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charlizthron",33,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 10:32:41,FALSE,NA,"915162685741740032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TyeshaTalks",22,TRUE,FALSE,NA,NA
"RT @THR: #Oscars Predictions: THR's analyst taps @RealGDT, Christopher Nolan &amp; Joe Wright as Best Director frontrunners https://t.co/Za7rZI…",FALSE,0,NA,2017-10-03 10:30:12,FALSE,NA,"915162057758199809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kathIeenturner",33,TRUE,FALSE,NA,NA
"RT @TheRoot: .@BarryJenkins' work placed a smile on our ancestors' faces &amp; brought some melanin to the #Oscars: https://t.co/V0oZUbapgR #Th…",FALSE,0,NA,2017-10-03 10:26:45,FALSE,NA,"915161190053146624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Serial_Tragedy",22,TRUE,FALSE,NA,NA
"#Role: Alex Greville#Movie: Sunday Bloody Sunday (1971)#Actress: Glenda Jackson#SundayBloodySunday #GlendaJackson #Oscars",FALSE,1,NA,2017-10-03 10:26:29,FALSE,NA,"915161122688327681",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 10:15:16,FALSE,NA,"915158300630700033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Atzoey",20,TRUE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 10:13:09,FALSE,NA,"915157770252554240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LukeGossAngels",20,TRUE,FALSE,NA,NA
"RT @i_am_jyotsana: ""Your hero should be you in 10 years"".. thank you @McConaughey for giving me someone to chase. 
#Oscars #MatthewMcConaug…",FALSE,0,NA,2017-10-03 10:00:32,FALSE,NA,"915154594379923456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i_am_jyotsana",1,TRUE,FALSE,NA,NA
"#Role: The Shoplifter#Movie: Detective Story (1951)#Actress: Lee Grant#DetectiveStory #LeeGrant #Oscars",FALSE,1,NA,2017-10-03 09:59:26,FALSE,NA,"915154317341892610",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 09:58:53,FALSE,NA,"915154178179321856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FaylinnC",20,TRUE,FALSE,NA,NA
"Terrorism is opposite of Oscars, no way white people get any of it. #LasVegas #Oscars",FALSE,0,NA,2017-10-03 09:55:37,FALSE,NA,"915153357324607489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","farhad_shoosh",0,FALSE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 09:50:43,FALSE,NA,"915152122336776192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dianadiaz",20,TRUE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 09:34:43,FALSE,NA,"915148095784022016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Skyebright8",20,TRUE,FALSE,NA,NA
"RT @Staninyourface: https://t.co/uwnct74tJT OSCARS FAIL TRUMP'S REACTION #Oscars #oscarsfail #Trump",FALSE,0,NA,2017-10-03 09:31:33,FALSE,NA,"915147301370437633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ofratenme1976",2,TRUE,FALSE,NA,NA
"#Role: Ruth Sherwood#Movie: My Sister Eileen (1942)#Actress: Rosalind Russell#MySisterEileen #RosalindRussell #Oscars",FALSE,1,NA,2017-10-03 09:31:14,FALSE,NA,"915147220890017792",NA,"<a href=""http://twitter.com"" rel=""nofollow""><U+6620><U+753B><U+306E><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC></a>","hlhnwhel3xcohjc",0,FALSE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 09:31:06,FALSE,NA,"915147186555547653",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tumi_p",1342,TRUE,FALSE,NA,NA
"RT @TheWound_SAfilm: We did it! #Inxeba #TheWound #Oscars #ProudlySouthAfrican https://t.co/kemVQsVW6V",FALSE,0,NA,2017-10-03 09:28:01,FALSE,NA,"915146409170669568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LebohangMonyai",1342,TRUE,FALSE,NA,NA
"Never lose focus. #Oscars",FALSE,0,NA,2017-10-03 09:18:33,FALSE,NA,"915144027909083136",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","DoctorWillSmith",0,FALSE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 09:16:55,FALSE,NA,"915143615319482368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattJHenson",20,TRUE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 09:13:41,FALSE,NA,"915142803142868992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OnTheBox",20,TRUE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 09:11:51,FALSE,NA,"915142343786926082",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaunlewis54",20,TRUE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 09:02:18,FALSE,NA,"915139937770422272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sykesquest",20,TRUE,FALSE,NA,NA
"RT @1066Live: #Oscars: Who do you think will be nominated this year? https://t.co/bR4KZQGi88",FALSE,0,NA,2017-10-03 08:59:36,FALSE,NA,"915139260407255040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","magdaolchawska",1,TRUE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 08:58:18,FALSE,NA,"915138933557743616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gmalagol",20,TRUE,FALSE,NA,NA
"#Oscars: Who do you think will be nominated this year? https://t.co/AmLJwFvhLd 1066Live",FALSE,0,NA,2017-10-03 08:57:41,FALSE,NA,"915138775990358022",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Senlac_Hill",0,FALSE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 08:56:16,FALSE,NA,"915138421848285185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jcksnjhn",20,TRUE,FALSE,NA,NA
"RT @THR: #Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,0,NA,2017-10-03 08:52:44,FALSE,NA,"915137531070443520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yuko_takechan",20,TRUE,FALSE,NA,NA
"#Oscars: Who do you think will be nominated this year? https://t.co/bR4KZQGi88",FALSE,2,NA,2017-10-03 08:49:09,FALSE,NA,"915136629605634048",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","1066Live",1,FALSE,FALSE,NA,NA
"#Oscars: Who do you think will be nominated this year? https://t.co/UIMYuPP8iz",FALSE,45,NA,2017-10-03 08:47:04,FALSE,NA,"915136106844364800",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","THR",20,FALSE,FALSE,NA,NA
"Help fellow Americans &amp;GET PAID TO DONATE BLOOD! https://t.co/cqKWFjyDIQ #LosAngeles #Hollywood #LA #USA #America #GERSH #WME #CAA #OSCARS",FALSE,0,NA,2017-10-03 08:46:19,FALSE,NA,"915135916414459904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AndreaCalabrese",0,FALSE,FALSE,NA,NA
"@DirectedbyWomen @awards_watch @QueenEmiB @women_direct @zamapelicula #Mexico s choose #Tempestad #Oscars Tatiana H… https://t.co/ulIbG81R3y",FALSE,2,"DirectedbyWomen",2017-10-03 08:45:33,TRUE,"914939752347992065","915135724860481536","2524120566","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FestivalinLA",0,FALSE,FALSE,NA,NA
"@women_direct @awards_watch @zamapelicula Congratulations! #Mexico s choise #Tempestad Director Tatiana Huezo from… https://t.co/mWdWFjl1t4",FALSE,1,"women_direct",2017-10-03 08:42:49,TRUE,"914546335709360128","915135033400111104","3080789583","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FestivalinLA",0,FALSE,FALSE,NA,NA
